,t_2m:C,precip_1h:mm,wind_speed_10m:ms,Latitud,Longitud,Fecha,Hora
174,4.8,0.0,2.5,37.3886303,-5.9953403,2020-01-08,06
175,4.6,0.0,2.4,37.3886303,-5.9953403,2020-01-08,07
176,4.6,0.0,2.5,37.3886303,-5.9953403,2020-01-08,08
177,7.0,0.0,2.9,37.3886303,-5.9953403,2020-01-08,09
178,9.8,0.0,2.6,37.3886303,-5.9953403,2020-01-08,10
179,12.5,0.0,2.4,37.3886303,-5.9953403,2020-01-08,11
180,14.7,0.0,2.2,37.3886303,-5.9953403,2020-01-08,12
181,16.3,0.0,1.6,37.3886303,-5.9953403,2020-01-08,13
182,17.3,0.0,1.1,37.3886303,-5.9953403,2020-01-08,14
183,17.7,0.0,0.6,37.3886303,-5.9953403,2020-01-08,15
184,17.6,0.0,0.4,37.3886303,-5.9953403,2020-01-08,16
185,17.1,0.0,0.5,37.3886303,-5.9953403,2020-01-08,17
186,15.6,0.0,1.0,37.3886303,-5.9953403,2020-01-08,18
187,14.9,0.0,0.3,37.3886303,-5.9953403,2020-01-08,19
188,13.3,0.0,0.6,37.3886303,-5.9953403,2020-01-08,20
189,12.2,0.0,0.2,37.3886303,-5.9953403,2020-01-08,21
190,11.4,0.0,0.4,37.3886303,-5.9953403,2020-01-08,22
191,9.9,0.0,0.7,37.3886303,-5.9953403,2020-01-08,23
192,7.3,0.0,1.4,37.3886303,-5.9953403,2020-01-09,00
193,5.6,0.0,1.3,37.3886303,-5.9953403,2020-01-09,01
194,6.4,0.0,1.0,37.3886303,-5.9953403,2020-01-09,02
195,5.5,0.0,1.2,37.3886303,-5.9953403,2020-01-09,03
196,4.9,0.0,1.4,37.3886303,-5.9953403,2020-01-09,04
197,4.2,0.0,1.6,37.3886303,-5.9953403,2020-01-09,05
198,3.6,0.0,1.9,37.3886303,-5.9953403,2020-01-09,06
199,3.4,0.0,1.5,37.3886303,-5.9953403,2020-01-09,07
200,4.6,0.0,1.4,37.3886303,-5.9953403,2020-01-09,08
201,6.7,0.0,1.3,37.3886303,-5.9953403,2020-01-09,09
202,9.5,0.0,1.0,37.3886303,-5.9953403,2020-01-09,10
203,11.9,0.0,0.4,37.3886303,-5.9953403,2020-01-09,11
204,13.3,0.0,0.5,37.3886303,-5.9953403,2020-01-09,12
205,14.1,0.0,2.0,37.3886303,-5.9953403,2020-01-09,13
206,14.4,0.0,2.1,37.3886303,-5.9953403,2020-01-09,14
207,14.5,0.0,1.6,37.3886303,-5.9953403,2020-01-09,15
208,14.4,0.0,1.1,37.3886303,-5.9953403,2020-01-09,16
209,12.3,0.0,1.6,37.3886303,-5.9953403,2020-01-09,17
210,10.5,0.0,2.2,37.3886303,-5.9953403,2020-01-09,18
211,10.3,0.0,2.0,37.3886303,-5.9953403,2020-01-09,19
212,9.6,0.0,2.1,37.3886303,-5.9953403,2020-01-09,20
213,8.9,0.0,2.2,37.3886303,-5.9953403,2020-01-09,21
214,8.5,0.0,1.7,37.3886303,-5.9953403,2020-01-09,22
215,8.0,0.0,1.3,37.3886303,-5.9953403,2020-01-09,23
216,7.7,0.0,1.0,37.3886303,-5.9953403,2020-01-10,00
217,8.0,0.0,0.7,37.3886303,-5.9953403,2020-01-10,01
218,7.1,0.0,0.8,37.3886303,-5.9953403,2020-01-10,02
219,6.5,0.0,1.0,37.3886303,-5.9953403,2020-01-10,03
220,6.6,0.0,1.3,37.3886303,-5.9953403,2020-01-10,04
221,7.3,0.0,2.0,37.3886303,-5.9953403,2020-01-10,05
222,7.4,0.0,1.8,37.3886303,-5.9953403,2020-01-10,06
223,7.2,0.0,2.1,37.3886303,-5.9953403,2020-01-10,07
224,6.5,0.0,2.8,37.3886303,-5.9953403,2020-01-10,08
225,9.3,0.0,2.9,37.3886303,-5.9953403,2020-01-10,09
226,10.8,0.0,2.8,37.3886303,-5.9953403,2020-01-10,10
227,12.3,0.0,2.7,37.3886303,-5.9953403,2020-01-10,11
228,13.6,0.0,2.4,37.3886303,-5.9953403,2020-01-10,12
229,14.8,0.0,2.2,37.3886303,-5.9953403,2020-01-10,13
230,15.6,0.0,2.4,37.3886303,-5.9953403,2020-01-10,14
231,16.5,0.0,3.0,37.3886303,-5.9953403,2020-01-10,15
232,16.4,0.0,3.7,37.3886303,-5.9953403,2020-01-10,16
233,15.0,0.0,3.6,37.3886303,-5.9953403,2020-01-10,17
234,12.5,0.0,3.1,37.3886303,-5.9953403,2020-01-10,18
235,11.6,0.0,3.1,37.3886303,-5.9953403,2020-01-10,19
236,11.0,0.0,3.4,37.3886303,-5.9953403,2020-01-10,20
237,10.6,0.0,3.8,37.3886303,-5.9953403,2020-01-10,21
238,9.8,0.0,3.2,37.3886303,-5.9953403,2020-01-10,22
