latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
28.6156,-17.9071,355.7,1.2,1.1,2021-10-05,1416,Aqua,MODIS,0,6.03,292,87.2,D,0
28.6127,-17.8646,385,1.2,1.1,2021-10-05,1416,Aqua,MODIS,87,6.03,311.1,223,D,0
28.6126,-17.8582,343.6,1.2,1.1,2021-10-05,1416,Aqua,MODIS,71,6.03,301.7,55.3,D,0
28.62,-17.8809,343.9,1.2,1.1,2021-10-05,1416,Aqua,MODIS,79,6.03,296.5,55.5,D,0
28.6275,-17.8828,320.4,1.4,1.2,2021-10-05,2336,Terra,MODIS,0,6.03,286.5,27.3,N,0
28.6155,-17.8946,427.5,1.4,1.2,2021-10-05,2336,Terra,MODIS,100,6.03,305.4,768.2,N,0
28.614,-17.908,413.6,1.4,1.2,2021-10-05,2336,Terra,MODIS,100,6.03,301.9,569.2,N,0
28.6219,-17.888,391.9,1.4,1.2,2021-10-05,2336,Terra,MODIS,100,6.03,297.3,347.4,N,0
28.6261,-17.896,357.9,1.4,1.2,2021-10-05,2336,Terra,MODIS,100,6.03,289.2,133.9,N,0
28.6233,-17.8749,342.2,1.4,1.2,2021-10-05,2336,Terra,MODIS,100,6.03,287.2,80.7,N,0
28.6184,-17.8687,349.7,1.4,1.2,2021-10-05,2336,Terra,MODIS,100,6.03,286.9,104.7,N,0
28.617,-17.8814,394.3,1.4,1.2,2021-10-05,2336,Terra,MODIS,100,6.03,292.4,368,N,0
28.6245,-17.9095,361.6,1.4,1.2,2021-10-05,2336,Terra,MODIS,100,6.03,289.6,147.7,N,0
28.631,-17.9029,311.4,1.4,1.2,2021-10-05,2336,Terra,MODIS,75,6.03,287.8,18.8,N,0
28.6295,-17.9165,305.6,1.4,1.2,2021-10-05,2336,Terra,MODIS,31,6.03,288.4,11.8,N,0
28.6125,-17.9212,348,1.4,1.2,2021-10-05,2336,Terra,MODIS,100,6.03,294.4,94.8,N,3
28.6205,-17.9014,410.8,1.4,1.2,2021-10-05,2336,Terra,MODIS,100,6.03,305.4,538.3,N,0
28.6102,-17.8192,316.9,3.9,1.8,2021-10-06,0222,Aqua,MODIS,92,6.03,283.5,121.4,N,0
28.6133,-17.8652,379.7,3.9,1.8,2021-10-06,0222,Aqua,MODIS,100,6.03,293.6,1117.9,N,0
28.6094,-17.8768,338.4,3.9,1.8,2021-10-06,0222,Aqua,MODIS,100,6.03,290.9,314.1,N,0
28.63,-17.8661,335.8,3.9,1.8,2021-10-06,0222,Aqua,MODIS,100,6.03,288.9,283.4,N,0
28.617,-17.9206,363.7,3.9,1.8,2021-10-06,0222,Aqua,MODIS,100,6.03,288.7,710.9,N,3
43.5246,-5.7268,302.5,1.3,1.1,2021-10-06,1138,Terra,MODIS,38,6.03,288.7,5.5,D,2
39.2022,-3.3777,320,2.2,1.4,2021-10-06,1139,Terra,MODIS,75,6.03,299.1,37.9,D,0
40.5708,-6.4537,309.2,1.4,1.2,2021-10-06,1139,Terra,MODIS,63,6.03,294.8,9.4,D,0
39.2076,-3.4024,314.9,2.2,1.4,2021-10-06,1139,Terra,MODIS,67,6.03,297.8,22.6,D,0
39.2002,-3.3716,315,2.2,1.4,2021-10-06,1139,Terra,MODIS,34,6.03,299,20.7,D,0
39.2058,-3.3962,321.8,2.2,1.4,2021-10-06,1139,Terra,MODIS,77,6.03,297.8,40.2,D,0
39.8361,-4.2545,312.2,1.9,1.3,2021-10-06,1139,Terra,MODIS,64,6.03,298,13.5,D,0
28.6154,-17.9011,347.2,1.2,1.1,2021-10-06,1142,Terra,MODIS,0,6.03,287.1,58.9,D,0
28.6105,-17.8605,347.2,1.2,1.1,2021-10-06,1142,Terra,MODIS,86,6.03,299,62.9,D,0
28.6122,-17.8746,354.7,1.2,1.1,2021-10-06,1142,Terra,MODIS,91,6.03,297.6,82,D,0
37.5839,-5.8211,319.3,1.1,1.1,2021-10-06,1323,Aqua,MODIS,64,6.03,303.5,10.5,D,0
39.627,-7.4553,313.2,1.2,1.1,2021-10-06,1323,Aqua,MODIS,53,6.03,302.3,6.1,D,0
43.5253,-5.7354,317.7,1,1,2021-10-06,1324,Aqua,MODIS,78,6.03,292.5,14.1,D,2
28.616,-17.8736,409.5,2.3,1.5,2021-10-06,1459,Aqua,MODIS,87,6.03,308.9,1048.4,D,0
28.6027,-17.8726,355.6,2.3,1.5,2021-10-06,1459,Aqua,MODIS,71,6.03,311,218.9,D,0
28.6142,-17.8934,429.1,2.3,1.5,2021-10-06,1459,Aqua,MODIS,75,6.03,322.6,1590.9,D,0
28.6293,-17.8746,323.3,2.3,1.5,2021-10-06,1459,Aqua,MODIS,17,6.03,290.4,47.3,D,0
28.6265,-17.8977,307.4,3.2,1.7,2021-10-06,2241,Terra,MODIS,54,6.03,281.6,54.7,N,0
28.612,-17.8926,373.8,3.2,1.7,2021-10-06,2241,Terra,MODIS,100,6.03,291.4,695.6,N,0
28.621,-17.8511,356.7,3.1,1.7,2021-10-06,2241,Terra,MODIS,100,6.03,291,419.6,N,0
28.6208,-17.8807,455.9,1,1,2021-10-07,0305,Aqua,MODIS,100,6.03,323.4,788.2,N,0
28.6283,-17.869,309.3,1,1,2021-10-07,0305,Aqua,MODIS,65,6.03,286.6,9,N,0
28.6104,-17.8723,315.8,1,1,2021-10-07,0305,Aqua,MODIS,24,6.03,288.1,12.6,N,0
28.6193,-17.8706,441.3,1,1,2021-10-07,0305,Aqua,MODIS,100,6.03,316.8,604.3,N,0
28.6179,-17.8606,360.3,1,1,2021-10-07,0305,Aqua,MODIS,100,6.03,296.2,86.9,N,0
28.6342,-17.9093,305.9,1,1,2021-10-07,0305,Aqua,MODIS,25,6.03,288.2,5.9,N,0
28.6327,-17.8992,324.2,1,1,2021-10-07,0305,Aqua,MODIS,100,6.03,288.1,20.9,N,0
28.6312,-17.8891,326.7,1,1,2021-10-07,0305,Aqua,MODIS,100,6.03,287.4,22.9,N,0
28.6253,-17.911,357.1,1,1,2021-10-07,0305,Aqua,MODIS,100,6.03,293.8,77.3,N,0
28.6297,-17.879,315.6,1,1,2021-10-07,0305,Aqua,MODIS,89,6.03,287,13,N,0
28.6268,-17.9211,320.3,1,1,2021-10-07,0305,Aqua,MODIS,97,6.03,290.8,16.4,N,0
28.6179,-17.9227,479.9,1,1,2021-10-07,0305,Aqua,MODIS,100,6.03,330.4,1177.9,N,3
28.6223,-17.8908,490.3,1,1,2021-10-07,0305,Aqua,MODIS,100,6.03,337.2,1387,N,0
28.6134,-17.8924,433.3,1,1,2021-10-07,0305,Aqua,MODIS,100,6.03,311.1,516.6,N,0
28.6119,-17.8824,349.8,1,1,2021-10-07,0305,Aqua,MODIS,100,6.03,297.1,59.6,N,0
28.5971,-17.9059,313.6,1,1,2021-10-07,0305,Aqua,MODIS,32,6.03,290,11.6,N,0
28.5986,-17.916,313.1,1,1,2021-10-07,0305,Aqua,MODIS,32,6.03,291.9,11.4,N,0
28.6075,-17.9143,392.8,1,1,2021-10-07,0305,Aqua,MODIS,100,6.03,304.3,210.8,N,2
28.6149,-17.9025,503.7,1,1,2021-10-07,0305,Aqua,MODIS,100,6.03,400.1,1691.9,N,0
28.6164,-17.9126,484.8,1,1,2021-10-07,0305,Aqua,MODIS,100,6.03,400.1,1274.5,N,0
28.6238,-17.9009,476.2,1,1,2021-10-07,0305,Aqua,MODIS,100,6.03,329.6,1112.6,N,0
28.6042,-17.878,339.7,2.3,1.5,2021-10-07,1225,Terra,MODIS,85,6.03,309.8,110.6,D,0
28.6173,-17.8751,424.9,2.3,1.5,2021-10-07,1225,Terra,MODIS,87,6.03,322.6,1484.7,D,0
28.6255,-17.9155,363.7,2.3,1.5,2021-10-07,1225,Terra,MODIS,0,6.03,305.3,294.9,D,0
28.5951,-17.9004,349.4,2.3,1.5,2021-10-07,1225,Terra,MODIS,0,6.03,304.8,175.6,D,0
28.6213,-17.8948,443.5,2.3,1.5,2021-10-07,1225,Terra,MODIS,87,6.03,323.6,2141.1,D,0
28.6136,-17.8574,375.3,2.4,1.5,2021-10-07,1225,Terra,MODIS,87,6.03,308.3,440.3,D,0
28.6245,-17.9075,328.1,1.9,1.3,2021-10-07,1404,Aqua,MODIS,0,6.03,303.8,43.7,D,0
28.6144,-17.8656,346,1.9,1.3,2021-10-07,1404,Aqua,MODIS,81,6.03,289.9,121,D,0
28.6215,-17.8923,374.1,1.9,1.3,2021-10-07,1404,Aqua,MODIS,75,6.03,311.1,306.9,D,0
28.6127,-17.9044,478.6,1.9,1.3,2021-10-07,1404,Aqua,MODIS,0,6.03,342.4,2944.4,D,0
28.6168,-17.8827,407.8,1.9,1.3,2021-10-07,1404,Aqua,MODIS,87,6.03,314.6,753.5,D,0
43.5278,-5.7391,310.8,2.7,1.6,2021-10-07,1407,Aqua,MODIS,50,6.03,293.2,31.2,D,2
43.5227,-5.7301,310.3,2.7,1.6,2021-10-07,1407,Aqua,MODIS,70,6.03,294.4,32.7,D,2
28.6249,-17.9037,366.4,1,1,2021-10-07,2324,Terra,MODIS,100,6.03,289.1,105.8,N,0
28.6263,-17.8934,335.1,1,1,2021-10-07,2324,Terra,MODIS,100,6.03,287.3,34.3,N,0
28.6222,-17.9242,322.4,1,1,2021-10-07,2324,Terra,MODIS,100,6.03,284.3,19.9,N,3
28.6235,-17.914,345.6,1,1,2021-10-07,2324,Terra,MODIS,100,6.03,286.2,53.1,N,0
28.6161,-17.9069,500,1,1,2021-10-07,2324,Terra,MODIS,100,6.03,339.5,1679.3,N,0
28.6188,-17.8864,431.4,1,1,2021-10-07,2324,Terra,MODIS,100,6.03,305.7,519.1,N,0
28.6174,-17.8966,484.6,1,1,2021-10-07,2324,Terra,MODIS,100,6.03,323.1,1332.5,N,0
28.6007,-17.8834,305.4,1,1,2021-10-07,2324,Terra,MODIS,23,6.03,277.8,5.1,N,0
28.6111,-17.8748,403.5,1,1,2021-10-07,2324,Terra,MODIS,100,6.03,301.5,285.8,N,0
28.6057,-17.9155,486.2,1,1,2021-10-07,2324,Terra,MODIS,100,6.03,328.8,1363.4,N,2
28.6201,-17.8763,412.2,1,1,2021-10-07,2324,Terra,MODIS,100,6.03,300.6,347.8,N,0
28.6124,-17.8648,371.6,1,1,2021-10-07,2324,Terra,MODIS,100,6.03,296.4,125.9,N,0
28.6215,-17.8662,351.8,1,1,2021-10-07,2324,Terra,MODIS,100,6.03,288.5,67.5,N,0
28.6326,-17.9156,309.3,1,1,2021-10-07,2324,Terra,MODIS,41,6.03,286.2,7.4,N,0
28.634,-17.9053,308.8,1,1,2021-10-07,2324,Terra,MODIS,14,6.03,286,7.1,N,0
28.6109,-17.8444,369.7,3.9,1.8,2021-10-08,0347,Aqua,MODIS,100,6.03,296.5,820,N,0
28.608,-17.9053,392.5,3.8,1.8,2021-10-08,0347,Aqua,MODIS,100,6.03,300.4,1478.9,N,2
28.6241,-17.9017,375.1,3.8,1.8,2021-10-08,0347,Aqua,MODIS,100,6.03,295.7,936.6,N,0
28.63,-17.8936,377.7,3.8,1.8,2021-10-08,0347,Aqua,MODIS,100,6.03,294.8,1005.4,N,0
28.6011,-17.8757,320.6,3.8,1.8,2021-10-08,0347,Aqua,MODIS,100,6.03,288.8,129.9,N,0
28.6333,-17.8676,310.9,3.8,1.8,2021-10-08,0347,Aqua,MODIS,73,6.03,288.2,78.3,N,0
28.6173,-17.8719,442.1,3.8,1.8,2021-10-08,0347,Aqua,MODIS,100,6.03,309.1,4325.5,N,0
43.5223,-5.732,307.8,1,1,2021-10-08,1126,Terra,MODIS,50,6.03,295.7,6.5,D,2
40.0333,-3.2273,316.3,1.4,1.2,2021-10-08,1126,Terra,MODIS,71,6.03,299.8,14.5,D,0
40.3072,-3.4515,312.2,1.4,1.2,2021-10-08,1126,Terra,MODIS,64,6.03,298.3,10.4,D,2
43.5291,-5.7235,305.4,1,1,2021-10-08,1126,Terra,MODIS,34,6.03,294.5,4.4,D,2
39.8945,-5.2932,311.9,1.2,1.1,2021-10-08,1127,Terra,MODIS,56,6.03,300.2,6.2,D,0
28.6117,-17.8556,326.5,1.9,1.3,2021-10-08,1130,Terra,MODIS,71,6.03,295,37.9,D,0
28.6142,-17.8806,452.2,1.9,1.3,2021-10-08,1130,Terra,MODIS,87,6.03,325.4,1835.8,D,0
28.6285,-17.9009,339.3,1.9,1.3,2021-10-08,1130,Terra,MODIS,78,6.03,305.5,79.9,D,0
28.6164,-17.9026,500,1.9,1.3,2021-10-08,1130,Terra,MODIS,0,6.03,342.6,4034.1,D,0
28.6186,-17.9242,360.7,1.9,1.3,2021-10-08,1130,Terra,MODIS,100,6.03,305.2,216,D,3
28.6262,-17.879,334.1,1.9,1.3,2021-10-08,1130,Terra,MODIS,86,6.03,304.8,61.2,D,0
36.9303,-2.4688,316.5,1.1,1.1,2021-10-08,1310,Aqua,MODIS,67,6.03,300.7,7,D,0
37.0624,-2.2925,318.5,1.1,1,2021-10-08,1310,Aqua,MODIS,52,6.03,300.5,8.2,D,0
36.9283,-2.4809,316.5,1.1,1.1,2021-10-08,1310,Aqua,MODIS,60,6.03,301.6,7.6,D,0
40.0265,-3.2267,318.2,1.1,1,2021-10-08,1311,Aqua,MODIS,69,6.03,302.9,9.6,D,0
39.9285,-4.0941,326.2,1.2,1.1,2021-10-08,1311,Aqua,MODIS,78,6.03,303.6,19.8,D,0
39.5862,-2.1007,316.3,1,1,2021-10-08,1311,Aqua,MODIS,42,6.03,302,7.5,D,0
39.9262,-4.1076,325.4,1.2,1.1,2021-10-08,1311,Aqua,MODIS,78,6.03,304.5,18.2,D,0
39.9356,-4.1106,315.1,1.2,1.1,2021-10-08,1311,Aqua,MODIS,58,6.03,304.1,6,D,0
43.5181,-5.7301,306,1.2,1.1,2021-10-08,1312,Aqua,MODIS,46,6.03,295.7,6.1,D,2
43.5276,-5.7334,306.7,1.2,1.1,2021-10-08,1312,Aqua,MODIS,52,6.03,294.4,6.6,D,2
28.618,-17.896,421.6,1.4,1.2,2021-10-08,1446,Aqua,MODIS,0,6.03,288,697.2,D,0
28.6221,-17.9039,354.8,1.4,1.2,2021-10-08,1446,Aqua,MODIS,64,6.03,278.4,121.3,D,0
28.5994,-17.9141,363.8,1.4,1.2,2021-10-08,1446,Aqua,MODIS,93,6.03,299.6,0,D,0
28.6115,-17.9024,475.7,1.4,1.2,2021-10-08,1446,Aqua,MODIS,0,6.03,313.6,1882.6,D,2
28.6165,-17.9097,433.7,1.4,1.2,2021-10-08,1446,Aqua,MODIS,57,6.03,312.4,888.3,D,0
28.5997,-17.9152,348,4.8,2,2021-10-09,0007,Terra,MODIS,100,6.03,293,533.7,N,3
28.6159,-17.9212,387.8,4.8,2,2021-10-09,0007,Terra,MODIS,100,6.03,301.5,1784.8,N,3
28.5979,-17.919,333.9,4.8,2,2021-10-09,0007,Terra,MODIS,100,6.03,292,313.3,N,3
28.618,-17.8824,416.4,4.8,2,2021-10-09,0007,Terra,MODIS,100,6.03,305,0,N,0
28.62,-17.8787,417.4,4.8,2,2021-10-09,0007,Terra,MODIS,100,6.03,302.8,0,N,0
28.6064,-17.9109,397.8,1.2,1.1,2021-10-09,0252,Aqua,MODIS,100,6.03,314.3,315,N,2
28.6327,-17.8724,347.5,1.2,1.1,2021-10-09,0252,Aqua,MODIS,100,6.03,287.3,74.2,N,0
28.6163,-17.9018,446.9,1.2,1.1,2021-10-09,0252,Aqua,MODIS,100,6.03,336,883,N,0
28.6161,-17.9091,409.3,1.2,1.1,2021-10-09,0252,Aqua,MODIS,100,6.03,325.5,411.1,N,0
28.6145,-17.8962,399.3,1.2,1.1,2021-10-09,0252,Aqua,MODIS,100,6.03,325.9,324.4,N,0
28.6147,-17.8889,384,1.2,1.1,2021-10-09,0252,Aqua,MODIS,100,6.03,303.4,221.8,N,0
28.6343,-17.8855,338.9,1.2,1.1,2021-10-09,0252,Aqua,MODIS,100,6.03,287.9,52.6,N,0
28.6245,-17.8873,446.7,1.2,1.1,2021-10-09,0252,Aqua,MODIS,100,6.03,323,877.8,N,0
28.6261,-17.9002,389.2,1.2,1.1,2021-10-09,0252,Aqua,MODIS,100,6.03,306.7,255.1,N,0
28.6178,-17.9221,344.5,1.2,1.1,2021-10-09,0252,Aqua,MODIS,100,6.03,301.5,65.4,N,3
28.6229,-17.874,485.3,1.2,1.1,2021-10-09,0252,Aqua,MODIS,100,6.03,326.9,1691.4,N,0
28.6131,-17.8756,325.6,1.2,1.1,2021-10-09,0252,Aqua,MODIS,100,6.03,282.2,28.7,N,0
28.6212,-17.8603,362.9,1.2,1.1,2021-10-09,0252,Aqua,MODIS,100,6.03,294.4,122.9,N,0
28.6186,-17.8878,462,1.5,1.2,2021-10-09,1213,Terra,MODIS,75,6.03,332,1515.3,D,0
28.6211,-17.9013,405.8,1.5,1.2,2021-10-09,1213,Terra,MODIS,75,6.03,322.2,485.4,D,0
28.6268,-17.8725,360,1.5,1.2,2021-10-09,1213,Terra,MODIS,100,6.03,302.8,132.7,D,0
28.6292,-17.8856,370.5,1.5,1.2,2021-10-09,1213,Terra,MODIS,100,6.03,307,186.5,D,0
28.614,-17.8623,431.4,1.5,1.2,2021-10-09,1213,Terra,MODIS,87,6.03,309.3,861.1,D,0
28.6162,-17.8747,478,1.5,1.2,2021-10-09,1213,Terra,MODIS,87,6.03,329.3,1990.1,D,0
28.6087,-17.8515,355.3,3.1,1.7,2021-10-09,1351,Aqua,MODIS,80,6.03,292.3,366.1,D,0
28.6223,-17.8602,410,3.1,1.7,2021-10-09,1351,Aqua,MODIS,82,6.03,301.8,1608.7,D,0
28.6135,-17.9004,445.8,3.1,1.7,2021-10-09,1351,Aqua,MODIS,0,6.03,324.6,3378.5,D,0
41.8537,-4.9132,307.6,1.9,1.3,2021-10-09,1354,Aqua,MODIS,56,6.03,296.2,8.8,D,0
28.6153,-17.9104,362.1,1.1,1,2021-10-09,2312,Terra,MODIS,100,6.03,310.7,98.4,N,0
28.6132,-17.8633,367.5,1.1,1,2021-10-09,2312,Terra,MODIS,100,6.03,294.7,118.3,N,0
28.6206,-17.8769,500,1.1,1,2021-10-09,2312,Terra,MODIS,100,6.03,358,1774.9,N,0
28.6188,-17.8882,500,1.1,1,2021-10-09,2312,Terra,MODIS,100,6.03,365,1776.1,N,0
28.6223,-17.8654,388.2,1.1,1,2021-10-09,2312,Terra,MODIS,100,6.03,295.3,208.1,N,0
28.6262,-17.9012,404.5,1.1,1,2021-10-09,2312,Terra,MODIS,100,6.03,299.6,308.6,N,0
28.6114,-17.8749,388.2,1.1,1,2021-10-09,2312,Terra,MODIS,100,6.03,301.8,206.8,N,0
28.628,-17.8901,434,1.1,1,2021-10-09,2312,Terra,MODIS,100,6.03,305.3,579.6,N,0
28.6171,-17.8993,432.8,1.1,1,2021-10-09,2312,Terra,MODIS,100,6.03,325,566.7,N,0
28.6136,-17.9217,350.7,1.1,1,2021-10-09,2312,Terra,MODIS,100,6.03,305,67.8,N,3
28.6245,-17.9123,328.9,1.1,1,2021-10-09,2312,Terra,MODIS,91,6.03,292,27.6,N,0
28.6005,-17.8842,318.3,1.1,1,2021-10-09,2312,Terra,MODIS,96,6.03,285.6,16.1,N,0
28.6297,-17.8788,351.6,1.1,1,2021-10-09,2312,Terra,MODIS,100,6.03,290.7,70.5,N,0
28.6062,-17.9086,326.9,1.1,1,2021-10-09,2312,Terra,MODIS,64,6.03,298.7,23.7,N,2
28.6222,-17.9119,390.8,2.3,1.5,2021-10-10,0335,Aqua,MODIS,100,6.03,295.8,707.5,N,0
28.6231,-17.8496,328,2.4,1.5,2021-10-10,0335,Aqua,MODIS,100,6.03,286.9,100.1,N,0
28.6139,-17.8717,387.2,2.4,1.5,2021-10-10,0335,Aqua,MODIS,100,6.03,299.2,653.6,N,0
28.6179,-17.8911,439.7,2.4,1.5,2021-10-10,0335,Aqua,MODIS,100,6.03,314.5,2056,N,0
28.6394,-17.8802,313.1,2.4,1.5,2021-10-10,0335,Aqua,MODIS,81,6.03,287.2,47,N,0
28.64,-17.8648,312.4,2.4,1.5,2021-10-10,0335,Aqua,MODIS,79,6.03,286.2,44.8,N,0
28.6103,-17.8542,316.8,2.4,1.5,2021-10-10,0335,Aqua,MODIS,92,6.03,286.3,58.2,N,0
28.6442,-17.8856,317.8,2.4,1.5,2021-10-10,0335,Aqua,MODIS,94,6.03,286.7,60.4,N,0
28.631,-17.8882,469,2.4,1.5,2021-10-10,0335,Aqua,MODIS,100,6.03,317.5,3464.5,N,0
28.6353,-17.9091,354.1,2.3,1.5,2021-10-10,0335,Aqua,MODIS,100,6.03,291.6,252.6,N,0
28.627,-17.8686,459.1,2.4,1.5,2021-10-10,0335,Aqua,MODIS,100,6.03,314.1,2944.8,N,0
43.195,-6.2843,309.9,1.1,1,2021-10-10,1113,Terra,MODIS,69,6.03,290.3,10.5,D,0
43.5393,-5.8292,310.1,1,1,2021-10-10,1113,Terra,MODIS,69,6.03,291.3,9.4,D,2
43.5259,-5.728,306,1,1,2021-10-10,1113,Terra,MODIS,55,6.03,294.6,5.1,D,2
43.1934,-6.272,313.8,1.1,1,2021-10-10,1113,Terra,MODIS,74,6.03,290.5,13.6,D,0
37.1228,-6.0442,315.1,1,1,2021-10-10,1115,Terra,MODIS,54,6.03,302.4,6.3,D,0
38.2154,-5.9382,316.4,1,1,2021-10-10,1115,Terra,MODIS,64,6.03,302.8,5.1,D,0
38.9731,-6.135,313,1,1,2021-10-10,1115,Terra,MODIS,47,6.03,300.2,5.4,D,0
38.3912,-5.6283,316.8,1,1,2021-10-10,1115,Terra,MODIS,63,6.03,303,5.1,D,0
37.1764,-5.9686,321.7,1,1,2021-10-10,1115,Terra,MODIS,65,6.03,303.3,10.6,D,0
37.2027,-3.899,315,1.1,1,2021-10-10,1115,Terra,MODIS,56,6.03,302.1,6.2,D,0
38.6721,-3.9809,320.7,1.1,1,2021-10-10,1115,Terra,MODIS,72,6.03,293,15.1,D,0
38.6702,-3.9691,316.7,1.1,1,2021-10-10,1115,Terra,MODIS,65,6.03,293.1,10.8,D,0
28.636,-17.9038,320.2,3.1,1.7,2021-10-10,1118,Terra,MODIS,0,6.03,295.1,60.3,D,0
28.6344,-17.8716,314,3.1,1.7,2021-10-10,1118,Terra,MODIS,26,6.03,295.6,33.2,D,0
28.618,-17.8639,442.1,3.1,1.7,2021-10-10,1118,Terra,MODIS,0,6.03,313.4,3140.4,D,0
28.6375,-17.9105,316.5,3.1,1.7,2021-10-10,1118,Terra,MODIS,0,6.03,293.9,42.2,D,0
28.6276,-17.9152,351.8,1,1,2021-10-10,1434,Aqua,MODIS,73,6.03,298.2,57.1,D,0
28.6317,-17.8844,321.1,1,1,2021-10-10,1434,Aqua,MODIS,62,6.03,297,7.2,D,0
28.6094,-17.912,365.2,1,1,2021-10-10,1434,Aqua,MODIS,0,6.03,314.5,94.8,D,2
28.6108,-17.9018,368.5,1,1,2021-10-10,1434,Aqua,MODIS,87,6.03,310.6,105.9,D,2
28.6135,-17.8813,443.5,1,1,2021-10-10,1434,Aqua,MODIS,82,6.03,315.7,655.5,D,0
28.6149,-17.8712,356,1,1,2021-10-10,1434,Aqua,MODIS,87,6.03,295.2,68.3,D,0
28.624,-17.8726,328.9,1,1,2021-10-10,1434,Aqua,MODIS,58,6.03,293.1,15.8,D,0
28.6122,-17.8915,412.6,1,1,2021-10-10,1434,Aqua,MODIS,71,6.03,318.6,341.9,D,0
28.6185,-17.9137,443.2,1,1,2021-10-10,1434,Aqua,MODIS,75,6.03,323.9,650.3,D,0
28.6172,-17.9239,425.1,1,1,2021-10-10,1434,Aqua,MODIS,100,6.03,320.5,460,D,3
28.6389,-17.8772,306.5,2.9,1.6,2021-10-10,2355,Terra,MODIS,46,6.03,285.7,43,N,0
28.6111,-17.8534,342.6,3,1.6,2021-10-10,2355,Terra,MODIS,100,6.03,285.3,237.5,N,0
28.6369,-17.9027,312.4,2.9,1.6,2021-10-10,2355,Terra,MODIS,79,6.03,286.9,60.5,N,0
28.6378,-17.9075,310.2,2.9,1.6,2021-10-10,2355,Terra,MODIS,58,6.03,287.2,47.5,N,0
28.626,-17.8523,366.4,3,1.6,2021-10-10,2355,Terra,MODIS,100,6.03,286.2,511.2,N,0
28.6397,-17.8819,305.6,2.9,1.6,2021-10-10,2355,Terra,MODIS,27,6.03,286,37.2,N,0
28.6222,-17.901,339.2,2.9,1.6,2021-10-10,2355,Terra,MODIS,100,6.03,288.6,207.7,N,0
28.6242,-17.8761,440,2.9,1.6,2021-10-10,2355,Terra,MODIS,100,6.03,298.1,2838.8,N,0
28.6139,-17.9094,317.1,1.9,1.3,2021-10-11,0240,Aqua,MODIS,75,6.03,285.5,37.9,N,0
28.6356,-17.8842,321.9,1.9,1.3,2021-10-11,0240,Aqua,MODIS,100,6.03,288.7,51,N,0
28.6333,-17.8621,316.9,1.9,1.3,2021-10-11,0240,Aqua,MODIS,92,6.03,286,39.3,N,0
28.628,-17.9286,324,1.9,1.3,2021-10-11,0240,Aqua,MODIS,100,6.03,293.1,51.6,N,3
28.6378,-17.9056,306,1.9,1.3,2021-10-11,0240,Aqua,MODIS,40,6.03,288.4,19.9,N,0
28.6259,-17.9074,347.7,1.9,1.3,2021-10-11,0240,Aqua,MODIS,100,6.03,288.9,141,N,0
28.6093,-17.864,318.6,1.9,1.3,2021-10-11,0240,Aqua,MODIS,63,6.03,285.8,41.4,N,0
28.6213,-17.8629,447.5,1.9,1.3,2021-10-11,0240,Aqua,MODIS,100,6.03,317.3,1681.2,N,0
28.6237,-17.8862,414.3,1.9,1.3,2021-10-11,0240,Aqua,MODIS,100,6.03,296.7,867.2,N,0
28.6117,-17.8879,325.2,1.9,1.3,2021-10-11,0240,Aqua,MODIS,93,6.03,283.5,55.4,N,0
28.6102,-17.9077,335.9,1,1,2021-10-11,1201,Terra,MODIS,0,6.03,302.5,33,D,2
28.6199,-17.8581,325.6,1.1,1,2021-10-11,1201,Terra,MODIS,45,6.03,285,19,D,0
28.6054,-17.877,320.4,1,1,2021-10-11,1201,Terra,MODIS,53,6.03,290.1,15.2,D,0
28.6215,-17.8681,328.1,1,1,2021-10-11,1201,Terra,MODIS,48,6.03,284.8,20.2,D,0
28.6161,-17.8854,382.2,1,1,2021-10-11,1201,Terra,MODIS,87,6.03,302.9,167.5,D,0
28.6145,-17.8752,355.6,1,1,2021-10-11,1201,Terra,MODIS,92,6.03,292.3,75.5,D,0
28.6177,-17.8957,366.9,1,1,2021-10-11,1201,Terra,MODIS,87,6.03,303.8,107.3,D,0
28.6193,-17.906,361.1,1,1,2021-10-11,1201,Terra,MODIS,91,6.03,311.3,0,D,0
43.5194,-5.7389,309,1.2,1.1,2021-10-11,1343,Aqua,MODIS,68,6.03,295.4,11.4,D,2
28.6423,-17.8875,305.6,1.5,1.2,2021-10-11,2259,Terra,MODIS,21,6.03,286.4,13.4,N,0
28.6192,-17.8753,389.7,1.5,1.2,2021-10-11,2259,Terra,MODIS,100,6.03,291.6,372.8,N,0
28.6241,-17.8644,326.9,1.5,1.2,2021-10-11,2259,Terra,MODIS,100,6.03,284.7,49.7,N,0
28.6177,-17.8992,358.6,1.5,1.2,2021-10-11,2259,Terra,MODIS,100,6.03,286.4,152.8,N,0
28.6208,-17.8823,421.6,1.5,1.2,2021-10-11,2259,Terra,MODIS,100,6.03,300.9,764.4,N,0
28.6161,-17.8926,370.5,1.5,1.2,2021-10-11,2259,Terra,MODIS,100,6.03,288.8,224.2,N,0
28.6315,-17.885,366.4,1.5,1.2,2021-10-11,2259,Terra,MODIS,100,6.03,288.8,195.7,N,0
28.6392,-17.9044,311.7,1.5,1.2,2021-10-11,2259,Terra,MODIS,76,6.03,286.8,21.1,N,0
