latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
42.1318,-7.3173,380.3,2.3,1.5,2022-07-18,1413,Aqua,MODIS,100,6.03,313.2,479.8,D,0
42.1336,-7.2911,347.2,2.3,1.5,2022-07-18,1413,Aqua,MODIS,93,6.03,303.6,154.4,D,0
41.8669,-7.5873,332.9,2.2,1.4,2022-07-18,1413,Aqua,MODIS,79,6.03,305.3,68.7,D,0
41.7457,-5.9589,355.7,2.7,1.6,2022-07-18,1413,Aqua,MODIS,74,6.03,298.4,270.9,D,0
41.7598,-5.9607,383.5,2.7,1.6,2022-07-18,1413,Aqua,MODIS,94,6.03,306,662.5,D,0
41.7578,-5.9933,340.8,2.7,1.6,2022-07-18,1413,Aqua,MODIS,56,6.03,296.9,138.5,D,0
41.7739,-5.9622,356.5,2.7,1.6,2022-07-18,1413,Aqua,MODIS,94,6.03,304.7,278.4,D,0
41.7719,-5.9945,350.4,2.7,1.6,2022-07-18,1413,Aqua,MODIS,69,6.03,300.6,218.9,D,0
41.786,-5.9959,356.8,2.7,1.6,2022-07-18,1413,Aqua,MODIS,71,6.03,306,279.6,D,0
41.7487,-5.9639,354.8,2.7,1.6,2022-07-18,1413,Aqua,MODIS,91,6.03,301.8,264.8,D,0
41.7628,-5.9656,385,2.7,1.6,2022-07-18,1413,Aqua,MODIS,100,6.03,306.8,688.1,D,0
41.7769,-5.9672,360.2,2.7,1.6,2022-07-18,1413,Aqua,MODIS,91,6.03,306.1,320.5,D,0
41.8097,-6.1321,342.2,2.6,1.6,2022-07-18,1413,Aqua,MODIS,75,6.03,300.2,137.6,D,0
41.8396,-6.1038,348.7,2.6,1.6,2022-07-18,1413,Aqua,MODIS,71,6.03,289.2,182,D,0
41.8377,-6.1347,344.9,2.6,1.6,2022-07-18,1413,Aqua,MODIS,74,6.03,303.4,149,D,0
41.8535,-6.1063,348.4,2.6,1.6,2022-07-18,1413,Aqua,MODIS,81,6.03,283.7,175.6,D,0
41.8516,-6.1371,340.3,2.6,1.6,2022-07-18,1413,Aqua,MODIS,80,6.03,299,113.4,D,0
41.8758,-5.9772,373.2,2.7,1.6,2022-07-18,1413,Aqua,MODIS,0,6.03,305,475.3,D,0
41.8675,-6.1081,359,2.6,1.6,2022-07-18,1413,Aqua,MODIS,93,6.03,298,275.7,D,0
41.8453,-6.1126,364.6,2.6,1.6,2022-07-18,1413,Aqua,MODIS,87,6.03,294.2,342.3,D,0
41.9111,-5.9553,349.2,2.7,1.6,2022-07-18,1413,Aqua,MODIS,70,6.03,291.8,195.6,D,0
41.8593,-6.1153,365,2.6,1.6,2022-07-18,1413,Aqua,MODIS,87,6.03,292.2,348.2,D,0
41.8828,-5.9525,341.5,2.7,1.6,2022-07-18,1413,Aqua,MODIS,38,6.03,297.9,136.2,D,0
41.8809,-5.9857,376.9,2.7,1.6,2022-07-18,1413,Aqua,MODIS,96,6.03,306.5,537.5,D,0
41.8989,-5.9213,326.5,2.7,1.6,2022-07-18,1413,Aqua,MODIS,33,6.03,274.2,42.6,D,0
41.8969,-5.9543,354.4,2.7,1.6,2022-07-18,1413,Aqua,MODIS,81,6.03,296.6,244.7,D,0
41.8951,-5.9868,487.5,2.7,1.6,2022-07-18,1413,Aqua,MODIS,100,6.03,329.5,5563.7,D,0
41.8932,-6.019,397.7,2.7,1.6,2022-07-18,1413,Aqua,MODIS,100,6.03,315.3,944.5,D,0
41.9131,-5.9223,339.3,2.7,1.6,2022-07-18,1413,Aqua,MODIS,76,6.03,269.2,120.1,D,0
38.453,-7.1855,322.9,1.3,1.1,2022-07-18,2205,Terra,MODIS,100,6.03,295.4,27.3,N,0
40.5115,-4.4674,316.7,1,1,2022-07-18,2205,Terra,MODIS,94,6.03,299.1,12.4,N,0
40.4954,-4.4513,355.1,1,1,2022-07-18,2205,Terra,MODIS,100,6.03,307.4,69.9,N,0
40.4972,-4.4397,371.9,1,1,2022-07-18,2205,Terra,MODIS,100,6.03,310,120,N,0
40.4989,-4.4281,319.6,1,1,2022-07-18,2205,Terra,MODIS,99,6.03,300.2,14.3,N,0
40.4832,-4.4722,310.6,1,1,2022-07-18,2205,Terra,MODIS,66,6.03,298.3,7.2,N,0
40.4849,-4.4607,319.9,1,1,2022-07-18,2205,Terra,MODIS,99,6.03,300.9,14.7,N,0
40.4866,-4.4491,345.4,1,1,2022-07-18,2205,Terra,MODIS,100,6.03,303.3,49.6,N,0
40.4883,-4.4375,370.2,1,1,2022-07-18,2205,Terra,MODIS,100,6.03,307.6,113.9,N,0
40.4731,-4.4754,314.6,1,1,2022-07-18,2205,Terra,MODIS,89,6.03,299.6,10.5,N,0
40.4748,-4.4638,343.5,1,1,2022-07-18,2205,Terra,MODIS,100,6.03,303.9,47.2,N,0
40.4765,-4.4522,340.9,1,1,2022-07-18,2205,Terra,MODIS,100,6.03,300.3,42.1,N,0
40.4782,-4.4406,326.1,1,1,2022-07-18,2205,Terra,MODIS,100,6.03,297.9,20.9,N,0
40.4354,-3.4425,319.9,1,1,2022-07-18,2205,Terra,MODIS,99,6.03,291.4,15.6,N,0
40.4265,-3.4404,309.6,1,1,2022-07-18,2205,Terra,MODIS,72,6.03,293.5,7.5,N,2
40.5098,-4.4791,307.9,1,1,2022-07-18,2205,Terra,MODIS,46,6.03,296.7,6.2,N,0
40.5221,-4.4581,314.5,1,1,2022-07-18,2205,Terra,MODIS,85,6.03,295.8,11.2,N,0
41.3533,-1.9003,313,1.1,1,2022-07-18,2205,Terra,MODIS,86,6.03,296.8,10.2,N,0
41.3517,-1.9131,334.2,1.1,1,2022-07-18,2205,Terra,MODIS,100,6.03,299.4,35.3,N,0
41.3501,-1.9261,315.7,1.1,1,2022-07-18,2205,Terra,MODIS,91,6.03,296.8,11.6,N,0
41.3626,-1.9023,321.1,1.1,1,2022-07-18,2205,Terra,MODIS,100,6.03,297.3,18.1,N,0
41.3594,-1.9283,315.2,1.1,1,2022-07-18,2205,Terra,MODIS,74,6.03,297.3,10.7,N,0
41.3578,-1.9412,339.2,1.1,1,2022-07-18,2205,Terra,MODIS,100,6.03,299.5,43.3,N,0
41.3718,-1.9044,314.1,1.1,1,2022-07-18,2205,Terra,MODIS,58,6.03,297.3,10.8,N,0
41.3702,-1.9173,316.3,1.1,1,2022-07-18,2205,Terra,MODIS,27,6.03,297.2,12,N,0
41.3771,-1.9121,315.6,1.1,1,2022-07-18,2205,Terra,MODIS,91,6.03,297.2,13.2,N,0
41.3756,-1.925,308.2,1.1,1,2022-07-18,2205,Terra,MODIS,72,6.03,295.6,7,N,0
41.3724,-1.951,315.5,1.1,1,2022-07-18,2205,Terra,MODIS,91,6.03,295.6,12.7,N,0
40.5132,-4.4558,322.5,1,1,2022-07-18,2205,Terra,MODIS,95,6.03,301.5,17.1,N,0
40.5149,-4.4442,323.9,1,1,2022-07-18,2205,Terra,MODIS,100,6.03,300.4,19.2,N,0
40.5166,-4.4325,351.2,1,1,2022-07-18,2205,Terra,MODIS,100,6.03,301.9,62.6,N,0
40.5183,-4.4208,367.5,1,1,2022-07-18,2205,Terra,MODIS,100,6.03,302.3,106,N,0
40.5026,-4.4652,317.7,1,1,2022-07-18,2205,Terra,MODIS,47,6.03,300.5,12.4,N,0
40.5043,-4.4536,326.6,1,1,2022-07-18,2205,Terra,MODIS,100,6.03,303.2,20,N,0
40.506,-4.4419,332.7,1,1,2022-07-18,2205,Terra,MODIS,100,6.03,302.8,29.5,N,0
40.5077,-4.4303,354.8,1,1,2022-07-18,2205,Terra,MODIS,100,6.03,304.8,69.9,N,0
40.5094,-4.4186,348.6,1,1,2022-07-18,2205,Terra,MODIS,100,6.03,302.1,56.4,N,0
40.4938,-4.4629,321.2,1,1,2022-07-18,2205,Terra,MODIS,100,6.03,299.6,15.9,N,0
42.4608,-6.8432,304.6,1.1,1,2022-07-18,2206,Terra,MODIS,4,6.03,291.1,6.3,N,0
42.6224,-7.2848,324.1,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,286.5,25.3,N,0
42.6203,-7.2977,308.8,1.1,1,2022-07-18,2206,Terra,MODIS,37,6.03,286.9,10.5,N,0
42.6217,-7.2305,321,1.1,1,2022-07-18,2206,Terra,MODIS,78,6.03,285.3,23.7,N,0
42.6239,-7.2169,317.6,1.1,1,2022-07-18,2206,Terra,MODIS,95,6.03,283.6,22.6,N,0
42.6262,-7.2031,319.3,1.1,1,2022-07-18,2206,Terra,MODIS,98,6.03,285,23.4,N,0
42.6283,-7.1903,312.4,1.1,1,2022-07-18,2206,Terra,MODIS,77,6.03,284.6,16.5,N,0
42.6102,-7.2413,351.6,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,292.7,75.5,N,0
42.6125,-7.2278,382.3,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,294.1,187.2,N,0
42.6148,-7.2137,353.4,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,290.2,80.4,N,0
42.6169,-7.2008,328.1,1.1,1,2022-07-18,2206,Terra,MODIS,49,6.03,290,31.8,N,0
42.619,-7.1884,339.2,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,290.4,50.9,N,0
42.6011,-7.2384,359.3,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,292.4,94.3,N,0
42.6032,-7.2252,356.1,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,292.6,83.5,N,0
42.6055,-7.2115,328.8,1.1,1,2022-07-18,2206,Terra,MODIS,49,6.03,287.6,29.9,N,0
42.6076,-7.1989,344.5,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,288.6,54.8,N,0
42.6097,-7.1861,335.6,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,288.1,40.6,N,0
42.5962,-7.2094,333,1.1,1,2022-07-18,2206,Terra,MODIS,96,6.03,288.8,34.1,N,0
42.5984,-7.1962,340.4,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,289.6,44.8,N,0
42.5673,-7.3245,301.9,1.1,1,2022-07-18,2206,Terra,MODIS,45,6.03,288.5,6.7,N,0
42.5937,-7.1662,315.8,1.1,1,2022-07-18,2206,Terra,MODIS,53,6.03,283.6,14.1,N,0
42.5959,-7.1526,332.5,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,285.6,35.6,N,0
42.5982,-7.1391,358,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,287.6,92.8,N,0
43.1141,-3.6617,301.6,1,1,2022-07-18,2206,Terra,MODIS,36,6.03,285.2,6,N,0
42.5734,-7.2299,324.9,1.1,1,2022-07-18,2206,Terra,MODIS,51,6.03,289.6,24.2,N,0
42.5778,-7.2035,322.8,1.1,1,2022-07-18,2206,Terra,MODIS,0,6.03,289.3,18.9,N,0
42.5801,-7.1898,328.9,1.1,1,2022-07-18,2206,Terra,MODIS,62,6.03,290.2,27,N,0
42.5869,-7.1489,331.5,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,286.9,33.3,N,0
42.5891,-7.1354,398.4,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,298.9,276.6,N,0
42.5913,-7.1225,327.4,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,286.5,30.1,N,0
43.1035,-3.672,332.4,1,1,2022-07-18,2206,Terra,MODIS,100,6.03,282.4,34,N,0
43.1051,-3.6598,369.9,1,1,2022-07-18,2206,Terra,MODIS,100,6.03,290.6,120.6,N,0
42.5466,-7.3322,313.6,1.1,1,2022-07-18,2206,Terra,MODIS,77,6.03,288.9,14,N,0
42.5488,-7.3193,311.5,1.1,1,2022-07-18,2206,Terra,MODIS,55,6.03,289.4,12.2,N,0
42.571,-7.1864,342,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,288.8,51.6,N,0
42.5733,-7.1728,361.3,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,288.4,100.6,N,0
42.5778,-7.1457,338.4,1.1,1,2022-07-18,2206,Terra,MODIS,69,6.03,288,45.5,N,0
42.5799,-7.133,397.5,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,300,271.8,N,0
42.5374,-7.3294,302.2,1.1,1,2022-07-18,2206,Terra,MODIS,26,6.03,288.5,5.8,N,0
42.5395,-7.3167,323.6,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,292.1,26,N,0
42.5418,-7.3032,306.3,1.1,1,2022-07-18,2206,Terra,MODIS,41,6.03,289.9,9.4,N,0
42.564,-7.1705,326.7,1.1,1,2022-07-18,2206,Terra,MODIS,0,6.03,290.2,27.3,N,0
42.5706,-7.1308,308.2,1.1,1,2022-07-18,2206,Terra,MODIS,21,6.03,282.9,10.2,N,0
42.5329,-7.3227,308.6,1.1,1,2022-07-18,2206,Terra,MODIS,60,6.03,289.6,10.2,N,0
42.5351,-7.3096,316,1.1,1,2022-07-18,2206,Terra,MODIS,92,6.03,290.6,16.4,N,0
42.557,-7.1761,323.2,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,288.1,25.3,N,0
42.5325,-7.2665,319.8,1.1,1,2022-07-18,2206,Terra,MODIS,99,6.03,285.6,20.2,N,0
42.5456,-7.1864,312.9,1.1,1,2022-07-18,2206,Terra,MODIS,86,6.03,286,14.7,N,0
42.5478,-7.1735,320.7,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,287,23,N,0
42.5278,-7.2362,320.5,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,285.2,22.1,N,0
42.5298,-7.2237,303.3,1.1,1,2022-07-18,2206,Terra,MODIS,11,6.03,285.2,7.2,N,0
42.5163,-7.2469,317.6,1.1,1,2022-07-18,2206,Terra,MODIS,95,6.03,283.3,18.5,N,0
42.5184,-7.2342,370.7,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,292.1,137.8,N,0
42.5206,-7.2213,316,1.1,1,2022-07-18,2206,Terra,MODIS,81,6.03,289.6,17.2,N,0
42.5151,-7.1372,309,1.1,1,2022-07-18,2206,Terra,MODIS,76,6.03,285.3,12.6,N,0
42.4685,-6.9134,350.2,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,292.4,69.1,N,0
42.4705,-6.9008,337,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,292.8,41.4,N,0
42.4726,-6.8881,315,1.1,1,2022-07-18,2206,Terra,MODIS,12,6.03,291.9,12.9,N,0
42.4593,-6.9109,356.3,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,294.9,84.2,N,0
42.4635,-6.8851,324.9,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,292.9,23.7,N,0
42.4481,-6.9209,311.6,1.1,1,2022-07-18,2206,Terra,MODIS,16,6.03,290.6,9.1,N,0
42.4502,-6.9082,318.4,1.1,1,2022-07-18,2206,Terra,MODIS,84,6.03,291.6,15,N,0
42.6195,-7.2436,328.5,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,288.3,32.8,N,0
42.4628,-6.8307,306.6,1.1,1,2022-07-18,2206,Terra,MODIS,65,6.03,290.3,8.5,N,0
42.4369,-6.9309,306.9,1.1,1,2022-07-18,2206,Terra,MODIS,5,6.03,290.4,6.5,N,0
42.4453,-6.8792,318.9,1.1,1,2022-07-18,2206,Terra,MODIS,35,6.03,291.5,13.9,N,0
42.4475,-6.866,331.4,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,293.1,30.3,N,0
42.4495,-6.8534,327.5,1.1,1,2022-07-18,2206,Terra,MODIS,88,6.03,295.2,25.7,N,0
42.4516,-6.8408,336.7,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,296.5,40.8,N,0
42.4536,-6.8284,336.5,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,294.5,41.5,N,0
42.4827,-6.6492,309.4,1.1,1,2022-07-18,2206,Terra,MODIS,72,6.03,290,9.8,N,0
42.4847,-6.6367,314.1,1.1,1,2022-07-18,2206,Terra,MODIS,88,6.03,291.1,13.3,N,0
42.4342,-6.8889,318.1,1.1,1,2022-07-18,2206,Terra,MODIS,62,6.03,291.2,15.2,N,0
42.4363,-6.8758,333.5,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,292.5,34.4,N,0
42.4404,-6.851,327.4,1.1,1,2022-07-18,2206,Terra,MODIS,89,6.03,296.1,26.5,N,0
42.4424,-6.8384,360.8,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,300.4,97.5,N,0
42.4445,-6.8259,317.1,1.1,1,2022-07-18,2206,Terra,MODIS,71,6.03,294.5,16.6,N,0
42.4738,-6.6457,304.2,1.1,1,2022-07-18,2206,Terra,MODIS,17,6.03,288.6,6.2,N,0
42.4757,-6.6338,317.1,1.1,1,2022-07-18,2206,Terra,MODIS,94,6.03,291.6,16.3,N,0
42.4036,-7.0158,304.6,1.1,1,2022-07-18,2206,Terra,MODIS,44,6.03,290.9,7.3,N,0
42.4185,-6.9259,311.9,1.1,1,2022-07-18,2206,Terra,MODIS,30,6.03,291.6,10.3,N,0
42.4206,-6.9128,324.9,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,291.4,23.9,N,0
42.4228,-6.8997,309.8,1.1,1,2022-07-18,2206,Terra,MODIS,15,6.03,291.2,8.5,N,0
42.425,-6.8864,310.9,1.1,1,2022-07-18,2206,Terra,MODIS,73,6.03,291.1,10.3,N,0
42.4688,-6.618,368.1,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,294.3,119.7,N,0
42.4707,-6.6058,328.1,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,291.1,29.5,N,0
42.4132,-6.9181,324.5,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,292,22.6,N,0
42.4152,-6.9054,324,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,292,20.9,N,0
42.4174,-6.8921,314.7,1.1,1,2022-07-18,2206,Terra,MODIS,66,6.03,291.7,10.8,N,0
42.4626,-6.6103,315.7,1.1,1,2022-07-18,2206,Terra,MODIS,90,6.03,291.9,15.4,N,0
42.3743,-7.0388,312.4,1.1,1,2022-07-18,2206,Terra,MODIS,71,6.03,286.3,13.5,N,0
42.3764,-7.026,316,1.1,1,2022-07-18,2206,Terra,MODIS,63,6.03,287.9,16.2,N,0
42.3805,-7.001,307.3,1.1,1,2022-07-18,2206,Terra,MODIS,55,6.03,287.5,9.3,N,0
42.395,-6.912,313.5,1.1,1,2022-07-18,2206,Terra,MODIS,11,6.03,291.6,11.5,N,0
42.397,-6.8994,327.1,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,292.9,24.7,N,0
42.3992,-6.8864,320.7,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,291.4,17.1,N,0
42.4012,-6.874,310.5,1.1,1,2022-07-18,2206,Terra,MODIS,11,6.03,288.3,9.1,N,0
42.3651,-7.036,302,1.1,1,2022-07-18,2206,Terra,MODIS,43,6.03,285.3,6.6,N,0
42.3673,-7.0228,304.7,1.1,1,2022-07-18,2206,Terra,MODIS,31,6.03,285.7,7.7,N,0
42.3859,-6.9089,313.2,1.1,1,2022-07-18,2206,Terra,MODIS,16,6.03,290.9,11.5,N,0
42.3879,-6.8966,335,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,292.8,36.4,N,0
42.39,-6.8837,418.6,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,306,426,N,0
42.3921,-6.8709,392.8,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,300.3,235.9,N,0
42.3942,-6.8581,323.8,1.1,1,2022-07-18,2206,Terra,MODIS,90,6.03,291.8,23.7,N,0
42.4376,-6.5884,304.4,1.1,1,2022-07-18,2206,Terra,MODIS,60,6.03,285.6,8.1,N,0
42.4395,-6.5765,308.5,1.1,1,2022-07-18,2206,Terra,MODIS,75,6.03,287.6,10.8,N,0
42.3809,-6.8811,326.5,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,291.5,26.3,N,0
42.3656,-6.9156,360.6,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,291.6,98.5,N,0
42.3677,-6.9028,392.7,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,298.5,237.3,N,0
42.3698,-6.8901,323.1,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,291.8,22,N,0
42.3719,-6.8775,323.5,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,291.1,22.3,N,0
42.3546,-6.9246,302.1,1.1,1,2022-07-18,2206,Terra,MODIS,38,6.03,287.4,6.8,N,0
42.3566,-6.9122,343.1,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,291.5,55.5,N,0
42.3587,-6.8995,341.6,1.1,1,2022-07-18,2206,Terra,MODIS,100,6.03,292.9,51.8,N,0
42.2211,-7.3431,330.2,1.1,1.1,2022-07-18,2206,Terra,MODIS,100,6.03,285.9,36.3,N,0
42.2235,-7.3289,343.5,1.1,1.1,2022-07-18,2206,Terra,MODIS,100,6.03,285.5,60.4,N,0
42.212,-7.3396,311.9,1.1,1.1,2022-07-18,2206,Terra,MODIS,16,6.03,284.9,14,N,0
42.2143,-7.3257,356,1.1,1.1,2022-07-18,2206,Terra,MODIS,100,6.03,287.5,91.2,N,0
42.2049,-7.3232,304.8,1.1,1.1,2022-07-18,2206,Terra,MODIS,10,6.03,283.7,8.8,N,0
42.2071,-7.3101,305.2,1.1,1.1,2022-07-18,2206,Terra,MODIS,21,6.03,284,9.3,N,0
42.1956,-7.321,318.6,1.1,1.1,2022-07-18,2206,Terra,MODIS,44,6.03,284.4,19.6,N,0
42.1748,-7.3288,308.9,1.1,1.1,2022-07-18,2206,Terra,MODIS,57,6.03,284.5,12,N,0
42.1588,-7.3656,323.1,1.1,1.1,2022-07-18,2206,Terra,MODIS,100,6.03,286,27,N,0
42.1609,-7.3531,327.4,1.1,1.1,2022-07-18,2206,Terra,MODIS,100,6.03,288.2,31.8,N,0
42.1631,-7.3398,318.4,1.1,1.1,2022-07-18,2206,Terra,MODIS,67,6.03,288.2,20.4,N,0
42.1721,-7.2868,311.4,1.1,1.1,2022-07-18,2206,Terra,MODIS,82,6.03,287.2,14.9,N,0
42.1743,-7.2737,301,1.1,1.1,2022-07-18,2206,Terra,MODIS,33,6.03,286.1,7,N,0
42.1527,-7.3714,301.5,1.1,1.1,2022-07-18,2206,Terra,MODIS,18,6.03,283.6,6.9,N,0
42.1548,-7.3588,325.8,1.1,1.1,2022-07-18,2206,Terra,MODIS,100,6.03,287.7,29.8,N,0
42.1679,-7.2798,320.3,1.1,1.1,2022-07-18,2206,Terra,MODIS,100,6.03,288,22.8,N,0
42.1566,-7.2892,324.8,1.1,1.1,2022-07-18,2206,Terra,MODIS,100,6.03,285.1,28.2,N,0
42.1587,-7.2765,313.6,1.1,1.1,2022-07-18,2206,Terra,MODIS,64,6.03,286.2,15.7,N,0
41.8779,-7.4893,323.7,1.1,1.1,2022-07-18,2206,Terra,MODIS,72,6.03,289.8,25.5,N,0
41.8801,-7.4767,354.6,1.1,1.1,2022-07-18,2206,Terra,MODIS,100,6.03,294.7,88.5,N,0
41.8685,-7.4864,324.8,1.1,1.1,2022-07-18,2206,Terra,MODIS,100,6.03,289.8,27.3,N,0
41.8707,-7.4737,309.8,1.1,1.1,2022-07-18,2206,Terra,MODIS,20,6.03,291.6,11.2,N,0
41.8776,-7.4335,321,1.1,1.1,2022-07-18,2206,Terra,MODIS,100,6.03,289.8,23,N,0
41.8799,-7.4198,342.1,1.1,1.1,2022-07-18,2206,Terra,MODIS,100,6.03,292,57.7,N,0
41.8823,-7.4061,354.9,1.1,1.1,2022-07-18,2206,Terra,MODIS,100,6.03,294.3,90.2,N,0
41.8846,-7.3924,304.1,1.1,1.1,2022-07-18,2206,Terra,MODIS,59,6.03,287.9,9,N,0
41.8683,-7.4306,306.4,1.1,1.1,2022-07-18,2206,Terra,MODIS,23,6.03,290.2,8.7,N,0
41.8706,-7.4167,312.2,1.1,1.1,2022-07-18,2206,Terra,MODIS,81,6.03,291.6,14.2,N,0
41.873,-7.403,321.3,1.1,1.1,2022-07-18,2206,Terra,MODIS,100,6.03,290.5,23.6,N,0
41.8673,-7.4088,313.2,1.1,1.1,2022-07-18,2206,Terra,MODIS,59,6.03,290,14,N,0
41.8556,-7.42,314.6,1.1,1.1,2022-07-18,2206,Terra,MODIS,90,6.03,289.9,16.1,N,0
41.8579,-7.4062,321.8,1.1,1.1,2022-07-18,2206,Terra,MODIS,100,6.03,290,23.8,N,0
41.9847,-5.9294,316.4,1,1,2022-07-18,2206,Terra,MODIS,93,6.03,292.8,14,N,0
41.9758,-5.9268,313.6,1,1,2022-07-18,2206,Terra,MODIS,82,6.03,293.3,10.9,N,0
41.9477,-6.0467,304.6,1,1,2022-07-18,2206,Terra,MODIS,61,6.03,292,6.2,N,0
41.9496,-6.0345,309.8,1,1,2022-07-18,2206,Terra,MODIS,78,6.03,292.5,9.7,N,0
41.9687,-5.912,309,1,1,2022-07-18,2206,Terra,MODIS,35,6.03,294.2,7,N,0
41.9706,-5.8998,333.9,1,1,2022-07-18,2206,Terra,MODIS,100,6.03,296.5,34.1,N,0
41.9725,-5.8876,306.2,1,1,2022-07-18,2206,Terra,MODIS,33,6.03,294.5,5.6,N,0
41.9412,-5.968,308.3,1,1,2022-07-18,2206,Terra,MODIS,74,6.03,293.6,8.2,N,0
41.938,-5.9289,303.5,1,1,2022-07-18,2206,Terra,MODIS,15,6.03,293,3.8,N,0
41.9399,-5.9166,310.3,1,1,2022-07-18,2206,Terra,MODIS,80,6.03,293.8,8.2,N,0
41.9059,-6.0733,305.3,1,1,2022-07-18,2206,Terra,MODIS,64,6.03,291.3,6.8,N,0
41.9086,-6.0035,319.2,1,1,2022-07-18,2206,Terra,MODIS,98,6.03,293.5,17.3,N,0
41.9238,-5.9057,316.3,1,1,2022-07-18,2206,Terra,MODIS,86,6.03,294.7,12.4,N,0
41.9129,-5.9153,310.9,1,1,2022-07-18,2206,Terra,MODIS,46,6.03,294.5,8,N,0
41.902,-5.925,317.3,1,1,2022-07-18,2206,Terra,MODIS,60,6.03,296.1,12.4,N,0
41.9039,-5.9128,326.2,1,1,2022-07-18,2206,Terra,MODIS,100,6.03,295.4,21.9,N,0
41.9058,-5.9005,324.9,1,1,2022-07-18,2206,Terra,MODIS,100,6.03,295.2,20.7,N,0
41.8912,-5.9346,315.9,1,1,2022-07-18,2206,Terra,MODIS,50,6.03,294.5,11.2,N,0
41.8931,-5.9223,341.6,1,1,2022-07-18,2206,Terra,MODIS,100,6.03,297.7,44.3,N,0
41.895,-5.9101,344.6,1,1,2022-07-18,2206,Terra,MODIS,100,6.03,297.6,50.8,N,0
41.8727,-5.9932,327.7,1,1,2022-07-18,2206,Terra,MODIS,100,6.03,294.7,26.4,N,0
41.8746,-5.9808,344.2,1,1,2022-07-18,2206,Terra,MODIS,100,6.03,297.6,52.1,N,0
41.8765,-5.9687,332,1,1,2022-07-18,2206,Terra,MODIS,100,6.03,295.8,31.1,N,0
41.8784,-5.9565,373.5,1,1,2022-07-18,2206,Terra,MODIS,100,6.03,299.5,132.4,N,0
41.8803,-5.9443,322.1,1,1,2022-07-18,2206,Terra,MODIS,100,6.03,295,17.3,N,0
41.8822,-5.932,313.7,1,1,2022-07-18,2206,Terra,MODIS,81,6.03,294.6,8.8,N,0
41.8841,-5.9198,310.1,1,1,2022-07-18,2206,Terra,MODIS,33,6.03,294.5,5.7,N,0
41.8656,-5.9784,338.1,1,1,2022-07-18,2206,Terra,MODIS,100,6.03,296.8,41.1,N,0
41.8675,-5.9661,369.3,1,1,2022-07-18,2206,Terra,MODIS,100,6.03,303.2,117.8,N,0
